Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Targeted Passes,99,94,827,6,2018,24,29
Targeted Passes,99,95,579,6,2018,16,28
Targeted Passes,99,96,899,6,2018,13,22
Targeted Passes,99,97,1267,6,2018,13,22
Targeted Passes,99,98,1053,6,2018,22,13
Targeted Passes,99,99,530,6,2018,26,29
Passes Dropped,99,0,3374,3,2018,11,16
Passes Dropped,99,1,1648,3,2018,26,13
Passes Dropped,99,2,644,2,2017,4,18
Passes Dropped,99,3,573,2,2017,31,20
Passes Dropped,99,4,298,2,2017,3,2
Passes Dropped,99,5,1648,2,2017,26,24
Passes Dropped,99,6,222,2,2017,24,26
Passes Dropped,99,7,848,2,2018,24,29
Passes Dropped,99,8,225,2,2018,16,28
Passes Dropped,99,9,1648,2,2018,26,29
Passes Dropped,99,10,1547,1,2017,18,4
Passes Dropped,99,11,1462,1,2017,4,18
Passes Dropped,99,12,820,1,2017,3,6
Passes Dropped,99,13,1635,1,2017,3,6
Passes Dropped,99,14,1750,1,2017,6,3
Passes Dropped,99,15,1336,1,2017,31,20
Passes Dropped,99,16,144,1,2017,20,31
Passes Dropped,99,17,228,1,2017,17,24
Passes Dropped,99,18,1411,1,2017,17,24
Passes Dropped,99,19,597,1,2017,24,17
Passes Dropped,99,20,188,1,2017,2,3
Passes Dropped,99,21,1132,1,2017,2,3
Passes Dropped,99,22,436,1,2017,3,2
Passes Dropped,99,23,217,1,2017,4,10
Passes Dropped,99,24,1183,1,2017,4,10
Passes Dropped,99,25,144,1,2017,20,13
Passes Dropped,99,26,145,1,2017,20,13
Passes Dropped,99,27,691,1,2017,26,24
Passes Dropped,99,28,1029,1,2017,24,26
Passes Dropped,99,29,1495,1,2017,24,26
Passes Dropped,99,30,593,1,2017,13,3
Passes Dropped,99,31,547,1,2017,26,10
Passes Dropped,99,32,691,1,2017,26,10
Passes Dropped,99,33,899,1,2017,13,10
Passes Dropped,99,34,1267,1,2017,13,10
Passes Dropped,99,35,1615,1,2017,13,10
Passes Dropped,99,36,1594,1,2018,8,22
Passes Dropped,99,37,2527,1,2018,8,22
Passes Dropped,99,38,1813,1,2018,10,15
Passes Dropped,99,39,435,1,2018,11,16
Passes Dropped,99,40,1214,1,2018,29,24
Passes Dropped,99,41,426,1,2018,24,29
Passes Dropped,99,42,578,1,2018,17,15
Passes Dropped,99,43,694,1,2018,17,15
Passes Dropped,99,44,1523,1,2018,28,16
Passes Dropped,99,45,1781,1,2018,28,16
Passes Dropped,99,46,2564,1,2018,28,16
Passes Dropped,99,47,1338,1,2018,16,28
Passes Dropped,99,48,1949,1,2018,16,28
Passes Dropped,99,49,326,1,2018,22,13
Passes Dropped,99,50,1053,1,2018,22,13
Passes Dropped,99,51,3383,1,2018,22,13
Passes Dropped,99,52,367,1,2018,26,29
Passes Dropped,99,53,633,1,2018,29,26
Passes Dropped,99,54,1872,1,2018,29,26
Passes Dropped,99,55,976,1,2018,28,13
Passes Dropped,99,56,1261,1,2018,28,13
Passes Dropped,99,57,1615,1,2018,13,28
Passes Dropped,99,58,992,1,2018,26,15
Passes Dropped,99,59,352,1,2018,15,26
Passes Dropped,99,60,367,1,2018,26,13
Passes Dropped,99,61,1267,1,2018,13,26
Interceptions,99,0,946,1,2017,18,4
Interceptions,99,1,1815,1,2017,17,24
Interceptions,99,2,374,1,2017,24,17
Interceptions,99,3,1448,1,2017,2,3
Interceptions,99,4,1328,1,2017,10,4
Interceptions,99,5,730,1,2017,20,13
Interceptions,99,6,1281,1,2017,20,13
Interceptions,99,7,620,1,2017,26,24
Interceptions,99,8,1811,1,2017,3,13
Interceptions,99,9,42,1,2017,10,13
Interceptions,99,10,315,1,2017,10,13
Interceptions,99,11,201,1,2018,22,8
Interceptions,99,12,1451,1,2018,22,8
Interceptions,99,13,3906,1,2018,10,15
Interceptions,99,14,327,1,2018,29,24
Interceptions,99,15,478,1,2018,29,24
Interceptions,99,16,1236,1,2018,29,24
Interceptions,99,17,636,1,2018,15,17
Interceptions,99,18,1821,1,2018,15,17
Interceptions,99,19,1178,1,2018,22,13
Interceptions,99,20,348,1,2018,26,29
Interceptions,99,21,1058,1,2018,13,28
Interceptions,99,22,1075,1,2018,13,28
Pass Defense Percentage,99,0,1448,1000,2017,2,3
Pass Defense Percentage,99,1,42,1000,2017,10,13
Pass Defense Percentage,99,2,1821,1000,2018,15,17
Pass Defense Percentage,99,3,1058,1000,2018,13,28
Pass Defense Percentage,99,4,660,985,2018,17,15
Pass Defense Percentage,99,5,201,979,2018,22,8
Pass Defense Percentage,99,6,478,979,2018,29,24
Pass Defense Percentage,99,7,1143,979,2018,29,26
Pass Defense Percentage,99,8,1811,958,2017,3,13
Pass Defense Percentage,99,9,1815,957,2017,17,24
Pass Defense Percentage,99,10,420,925,2018,16,11
Pass Defense Percentage,99,11,1058,925,2018,13,22
Pass Defense Percentage,99,12,1178,921,2018,22,13
Pass Defense Percentage,99,13,763,921,2018,13,26
Pass Defense Percentage,99,14,942,917,2017,24,26
Pass Defense Percentage,99,15,735,914,2017,18,4
Pass Defense Percentage,99,16,1030,910,2018,22,8
Pass Defense Percentage,99,17,1451,909,2018,22,8
Pass Defense Percentage,99,18,1207,909,2018,22,13
Pass Defense Percentage,99,19,121,907,2017,18,4
Pass Defense Percentage,99,20,233,907,2017,31,20
Pass Defense Percentage,99,21,1697,907,2017,20,13
Pass Defense Percentage,99,22,1075,905,2018,13,28
Pass Defense Percentage,99,23,3770,900,2018,29,26
Pass Defense Percentage,99,24,1370,900,2018,13,26
Pass Defense Percentage,99,25,1581,895,2018,11,16
Pass Defense Percentage,99,26,358,893,2017,24,17
Pass Defense Percentage,99,27,3906,888,2018,10,15
Pass Defense Percentage,99,28,1228,885,2017,10,4
Pass Defense Percentage,99,29,137,883,2017,26,24
Pass Defense Percentage,99,30,620,883,2017,26,24
Pass Defense Percentage,99,31,1083,880,2017,10,26
Pass Defense Percentage,99,32,198,877,2017,13,20
Pass Defense Percentage,99,33,1075,876,2018,13,26
Pass Defense Percentage,99,34,2962,875,2017,26,10
Pass Defense Percentage,99,35,1236,872,2018,29,24
Pass Defense Percentage,99,36,679,867,2017,26,24
Pass Defense Percentage,99,37,3756,866,2018,22,8
Pass Defense Percentage,99,38,1215,866,2018,28,16
Pass Defense Percentage,99,39,833,865,2017,2,3
Pass Defense Percentage,99,40,1293,863,2017,2,3
Pass Defense Percentage,99,41,1133,862,2017,17,24
Pass Defense Percentage,99,42,251,860,2018,28,13
Pass Defense Percentage,99,43,3080,858,2018,26,15
Pass Defense Percentage,99,44,1612,857,2018,11,16
Pass Defense Percentage,99,45,446,856,2018,15,17
Pass Defense Percentage,99,46,1707,854,2018,29,26
Pass Defense Percentage,99,47,1145,852,2017,20,31
Pass Defense Percentage,99,48,3083,852,2017,3,2
Pass Defense Percentage,99,49,166,852,2017,10,26
Pass Defense Percentage,99,50,316,851,2017,13,20
Pass Defense Percentage,99,51,946,850,2017,18,4
Pass Defense Percentage,99,52,341,850,2017,13,3
Pass Defense Percentage,99,53,1075,850,2017,13,3
Pass Defense Percentage,99,54,354,848,2018,15,10
Pass Defense Percentage,99,55,1023,848,2018,15,10
Pass Defense Percentage,99,56,32,846,2017,4,18
Pass Defense Percentage,99,57,730,846,2017,20,31
Pass Defense Percentage,99,58,434,846,2018,16,11
Pass Defense Percentage,99,59,584,845,2017,3,13
Pass Defense Percentage,99,60,1512,844,2017,20,31
Pass Defense Percentage,99,61,1207,844,2018,22,8
Pass Defense Percentage,99,62,1446,842,2017,4,18
Pass Defense Percentage,99,63,316,842,2017,13,3
Pass Defense Percentage,99,64,1626,840,2018,26,15
Pass Defense Percentage,99,65,1178,837,2018,22,8
Pass Defense Percentage,99,66,628,825,2017,18,4
Pass Defense Percentage,99,67,213,825,2017,4,18
Pass Defense Percentage,99,68,1811,825,2017,3,6
Pass Defense Percentage,99,69,397,825,2017,6,3
Pass Defense Percentage,99,70,1156,825,2017,17,24
Pass Defense Percentage,99,71,102,825,2017,2,3
Pass Defense Percentage,99,72,629,825,2017,3,2
Pass Defense Percentage,99,73,763,825,2017,13,20
Pass Defense Percentage,99,74,526,825,2017,20,13
Pass Defense Percentage,99,75,1145,825,2017,20,13
Pass Defense Percentage,99,76,763,825,2017,13,3
Pass Defense Percentage,99,77,705,825,2018,8,22
Pass Defense Percentage,99,78,1815,825,2018,17,15
Pass Defense Percentage,99,79,1619,825,2018,28,16
Pass Defense Percentage,99,80,1603,825,2018,22,13
Pass Defense Percentage,99,81,3903,825,2018,28,13
Pass Defense Percentage,99,82,555,825,2018,13,28
Pass Defense Percentage,99,83,1690,825,2018,13,28
Pass Defense Percentage,99,84,1004,825,2018,26,15
Pass Defense Percentage,99,85,348,825,2018,26,13
Pass Defense Percentage,99,86,278,825,2018,13,26
Pass Defense Percentage,99,87,1690,825,2018,13,26
Pass Defense Percentage,99,88,636,821,2018,15,10
Pass Defense Percentage,99,89,327,821,2018,29,24
Pass Defense Percentage,99,90,64,820,2017,3,2
Pass Defense Percentage,99,91,1075,820,2017,13,20
Pass Defense Percentage,99,92,382,820,2017,26,24
Pass Defense Percentage,99,93,1228,820,2017,10,26
Pass Defense Percentage,99,94,830,820,2017,13,10
Pass Defense Percentage,99,95,668,820,2018,28,16
Pass Defense Percentage,99,96,420,820,2018,16,28
Pass Defense Percentage,99,97,51,820,2018,29,26
Pass Defense Percentage,99,98,137,820,2018,26,15
Pass Defense Percentage,99,99,1023,820,2018,15,26
Tackles,99,0,494,15,2018,15,26
Tackles,99,1,37,13,2017,13,10
Tackles,99,2,198,12,2017,13,10
Tackles,99,3,494,12,2018,15,10
Tackles,99,4,198,11,2017,13,3
Tackles,99,5,636,11,2018,15,17
Tackles,99,6,348,11,2018,26,29
Tackles,99,7,437,10,2017,6,3
Tackles,99,8,660,10,2017,17,24
Tackles,99,9,584,10,2017,3,2
Tackles,99,10,1075,10,2018,13,22
Tackles,99,11,898,10,2018,28,13
Tackles,99,12,1023,10,2018,15,26
Tackles,99,13,397,9,2017,6,3
Tackles,99,14,374,9,2017,24,17
Tackles,99,15,1811,9,2017,3,2
Tackles,99,16,566,9,2017,24,26
Tackles,99,17,354,9,2018,15,17
Tackles,99,18,3756,9,2018,22,13
Tackles,99,19,946,8,2017,18,4
Tackles,99,20,1241,8,2017,18,4
Tackles,99,21,458,8,2017,4,18
Tackles,99,22,1167,8,2017,4,18
Tackles,99,23,64,8,2017,3,6
Tackles,99,24,1047,8,2017,31,20
Tackles,99,25,439,8,2017,20,31
Tackles,99,26,1156,8,2017,17,24
Tackles,99,27,13,8,2017,2,3
Tackles,99,28,833,8,2017,2,3
Tackles,99,29,166,8,2017,10,4
Tackles,99,30,458,8,2017,4,10
Tackles,99,31,620,8,2017,26,24
Tackles,99,32,348,8,2017,26,10
Tackles,99,33,3906,8,2018,10,15
Tackles,99,34,704,8,2018,15,17
Tackles,99,35,198,8,2018,13,22
Tackles,99,36,137,8,2018,26,29
Tackles,99,37,554,8,2018,28,13
Tackles,99,38,1127,8,2018,15,26
Tackles,99,39,146,7,2017,31,20
Tackles,99,40,2255,7,2017,24,17
Tackles,99,41,189,7,2017,2,3
Tackles,99,42,32,7,2017,4,10
Tackles,99,43,213,7,2017,4,10
Tackles,99,44,37,7,2017,13,20
Tackles,99,45,1292,7,2017,20,13
Tackles,99,46,267,7,2017,24,26
Tackles,99,47,2255,7,2017,24,26
Tackles,99,48,316,7,2017,13,3
Tackles,99,49,1228,7,2017,10,26
Tackles,99,50,316,7,2017,13,10
Tackles,99,51,172,7,2018,22,8
Tackles,99,52,427,7,2018,8,22
Tackles,99,53,704,7,2018,15,10
Tackles,99,54,241,7,2018,16,11
Tackles,99,55,434,7,2018,16,11
Tackles,99,56,882,7,2018,16,11
Tackles,99,57,210,7,2018,24,29
Tackles,99,58,1679,7,2018,24,29
Tackles,99,59,494,7,2018,15,17
Tackles,99,60,1023,7,2018,15,17
Tackles,99,61,898,7,2018,28,16
Tackles,99,62,241,7,2018,16,28
Tackles,99,63,434,7,2018,16,28
Tackles,99,64,1626,7,2018,26,29
Tackles,99,65,327,7,2018,29,26
Tackles,99,66,641,7,2018,28,13
Tackles,99,67,797,7,2018,26,15
Tackles,99,68,636,7,2018,15,26
Tackles,99,69,704,7,2018,15,26
Tackles,99,70,797,7,2018,26,13
Tackles,99,71,3080,7,2018,26,13
Tackles,99,72,1137,7,2018,13,26
Tackles,99,73,629,6,2017,3,6
Tackles,99,74,1430,6,2017,3,6
Tackles,99,75,195,6,2017,6,3
Tackles,99,76,2995,6,2017,31,20
Tackles,99,77,201,6,2017,20,31
Tackles,99,78,1145,6,2017,20,31
Tackles,99,79,1292,6,2017,20,31
Tackles,99,80,637,6,2017,24,17
Tackles,99,81,64,6,2017,3,2
Tackles,99,82,1228,6,2017,10,4
Tackles,99,83,198,6,2017,13,20
Tackles,99,84,830,6,2017,13,20
Tackles,99,85,1075,6,2017,13,20
Tackles,99,86,348,6,2017,26,24
Tackles,99,87,63,6,2017,3,13
Tackles,99,88,2968,6,2017,3,13
Tackles,99,89,1093,6,2017,10,26
Tackles,99,90,382,6,2017,26,10
Tackles,99,91,282,6,2017,13,10
Tackles,99,92,341,6,2017,13,10
Tackles,99,93,733,6,2017,10,13
Tackles,99,94,336,6,2018,8,22
Tackles,99,95,465,6,2018,8,22
Tackles,99,96,327,6,2018,29,24
Tackles,99,97,3846,6,2018,24,29
Tackles,99,98,1010,6,2018,15,17
Tackles,99,99,1127,6,2018,15,17
Assists,99,0,494,8,2018,15,26
Assists,99,1,64,6,2017,3,2
Assists,99,2,604,6,2018,11,16
Assists,99,3,1228,5,2017,10,4
Assists,99,4,494,5,2018,15,10
Assists,99,5,434,5,2018,16,28
Assists,99,6,1285,5,2018,28,13
Assists,99,7,1373,4,2017,31,20
Assists,99,8,1697,4,2017,20,31
Assists,99,9,267,4,2017,24,17
Assists,99,10,942,4,2017,24,17
Assists,99,11,166,4,2017,10,4
Assists,99,12,198,4,2017,13,20
Assists,99,13,37,4,2017,13,3
Assists,99,14,733,4,2017,10,26
Assists,99,15,316,4,2017,13,10
Assists,99,16,427,4,2018,8,22
Assists,99,17,241,4,2018,16,11
Assists,99,18,882,4,2018,16,28
Assists,99,19,797,4,2018,26,29
Assists,99,20,327,4,2018,29,26
Assists,99,21,348,4,2018,26,15
Assists,99,22,1241,3,2017,18,4
Assists,99,23,1789,3,2017,18,4
Assists,99,24,458,3,2017,4,18
Assists,99,25,230,3,2017,3,6
Assists,99,26,1811,3,2017,3,6
Assists,99,27,397,3,2017,6,3
Assists,99,28,201,3,2017,20,31
Assists,99,29,189,3,2017,2,3
Assists,99,30,833,3,2017,2,3
Assists,99,31,213,3,2017,4,10
Assists,99,32,458,3,2017,4,10
Assists,99,33,604,3,2017,4,10
Assists,99,34,37,3,2017,13,20
Assists,99,35,814,3,2017,20,13
Assists,99,36,1145,3,2017,20,13
Assists,99,37,1292,3,2017,20,13
Assists,99,38,1512,3,2017,20,13
Assists,99,39,137,3,2017,26,24
Assists,99,40,267,3,2017,24,26
Assists,99,41,374,3,2017,24,26
Assists,99,42,584,3,2017,3,13
Assists,99,43,1430,3,2017,3,13
Assists,99,44,348,3,2017,26,10
Assists,99,45,382,3,2017,26,10
Assists,99,46,37,3,2017,13,10
Assists,99,47,198,3,2017,13,10
Assists,99,48,282,3,2017,13,10
Assists,99,49,1075,3,2017,13,10
Assists,99,50,1287,3,2017,13,10
Assists,99,51,705,3,2018,8,22
Assists,99,52,601,3,2018,10,15
Assists,99,53,1228,3,2018,10,15
Assists,99,54,420,3,2018,16,11
Assists,99,55,434,3,2018,16,11
Assists,99,56,660,3,2018,17,15
Assists,99,57,494,3,2018,15,17
Assists,99,58,636,3,2018,15,17
Assists,99,59,898,3,2018,28,16
Assists,99,60,241,3,2018,16,28
Assists,99,61,198,3,2018,13,22
Assists,99,62,763,3,2018,13,22
Assists,99,63,1287,3,2018,13,22
Assists,99,64,348,3,2018,26,29
Assists,99,65,1626,3,2018,26,29
Assists,99,66,1215,3,2018,28,13
Assists,99,67,1075,3,2018,13,28
Assists,99,68,1626,3,2018,26,15
Assists,99,69,354,3,2018,15,26
Assists,99,70,704,3,2018,15,26
Assists,99,71,748,3,2018,26,13
Assists,99,72,763,3,2018,13,26
Assists,99,73,1370,3,2018,13,26
Assists,99,74,121,2,2017,18,4
Assists,99,75,487,2,2017,18,4
Assists,99,76,628,2,2017,18,4
Assists,99,77,1167,2,2017,4,18
Assists,99,78,2304,2,2017,3,6
Assists,99,79,350,2,2017,6,3
Assists,99,80,437,2,2017,6,3
Assists,99,81,457,2,2017,6,3
Assists,99,82,685,2,2017,6,3
Assists,99,83,439,2,2017,20,31
Assists,99,84,730,2,2017,20,31
Assists,99,85,814,2,2017,20,31
Assists,99,86,1281,2,2017,20,31
Assists,99,87,1357,2,2017,17,24
Assists,99,88,1596,2,2017,17,24
Assists,99,89,566,2,2017,24,17
Assists,99,90,1579,2,2017,24,17
Assists,99,91,93,2,2017,2,3
Assists,99,92,1502,2,2017,2,3
Assists,99,93,2968,2,2017,3,2
Assists,99,94,42,2,2017,10,4
Assists,99,95,733,2,2017,10,4
Assists,99,96,1093,2,2017,10,4
Assists,99,97,15,2,2017,4,10
Assists,99,98,208,2,2017,4,10
Assists,99,99,463,2,2017,4,10
Sacks,99,0,637,30,2017,24,17
Sacks,99,1,316,30,2017,13,3
Sacks,99,2,928,30,2018,16,11
Sacks,99,3,581,20,2017,4,18
Sacks,99,4,1430,20,2017,3,6
Sacks,99,5,2995,20,2017,31,20
Sacks,99,6,96,20,2017,24,17
Sacks,99,7,282,20,2017,13,3
Sacks,99,8,1679,20,2018,24,29
Sacks,99,9,1010,20,2018,15,17
Sacks,99,10,458,15,2017,4,10
Sacks,99,11,868,15,2018,15,17
Sacks,99,12,1765,15,2018,26,15
Sacks,99,13,255,10,2017,18,4
Sacks,99,14,3101,10,2017,18,4
Sacks,99,15,32,10,2017,4,18
Sacks,99,16,645,10,2017,4,18
Sacks,99,17,64,10,2017,3,6
Sacks,99,18,500,10,2017,3,6
Sacks,99,19,1312,10,2017,3,6
Sacks,99,20,1425,10,2017,6,3
Sacks,99,21,1803,10,2017,31,20
Sacks,99,22,814,10,2017,20,31
Sacks,99,23,965,10,2017,20,31
Sacks,99,24,13,10,2017,2,3
Sacks,99,25,64,10,2017,3,2
Sacks,99,26,42,10,2017,10,4
Sacks,99,27,405,10,2017,10,4
Sacks,99,28,1093,10,2017,10,4
Sacks,99,29,1328,10,2017,10,4
Sacks,99,30,1452,10,2017,10,4
Sacks,99,31,2165,10,2017,10,4
Sacks,99,32,645,10,2017,4,10
Sacks,99,33,763,10,2017,13,20
Sacks,99,34,1137,10,2017,13,20
Sacks,99,35,1598,10,2017,20,13
Sacks,99,36,348,10,2017,26,24
Sacks,99,37,1234,10,2017,26,24
Sacks,99,38,862,10,2017,24,26
Sacks,99,39,1679,10,2017,24,26
Sacks,99,40,247,10,2017,13,3
Sacks,99,41,763,10,2017,13,3
Sacks,99,42,409,10,2017,3,13
Sacks,99,43,2139,10,2017,10,26
Sacks,99,44,348,10,2017,26,10
Sacks,99,45,748,10,2017,26,10
Sacks,99,46,1234,10,2017,26,10
Sacks,99,47,282,10,2017,13,10
Sacks,99,48,316,10,2017,13,10
Sacks,99,49,1137,10,2017,13,10
Sacks,99,50,1093,10,2017,10,13
Sacks,99,51,645,10,2018,22,8
Sacks,99,52,1451,10,2018,22,8
Sacks,99,53,801,10,2018,8,22
Sacks,99,54,482,10,2018,10,15
Sacks,99,55,601,10,2018,10,15
Sacks,99,56,3816,10,2018,10,15
Sacks,99,57,138,10,2018,16,11
Sacks,99,58,470,10,2018,16,11
Sacks,99,59,1488,10,2018,16,11
Sacks,99,60,648,10,2018,11,16
Sacks,99,61,1378,10,2018,11,16
Sacks,99,62,2111,10,2018,11,16
Sacks,99,63,1106,10,2018,29,24
Sacks,99,64,1457,10,2018,29,24
Sacks,99,65,142,10,2018,24,29
Sacks,99,66,1461,10,2018,17,15
Sacks,99,67,224,10,2018,15,17
Sacks,99,68,798,10,2018,28,16
Sacks,99,69,138,10,2018,16,28
Sacks,99,70,282,10,2018,13,22
Sacks,99,71,2206,10,2018,13,22
Sacks,99,72,314,10,2018,22,13
Sacks,99,73,645,10,2018,22,13
Sacks,99,74,137,10,2018,26,29
Sacks,99,75,686,10,2018,28,13
Sacks,99,76,348,10,2018,26,15
Sacks,99,77,137,10,2018,26,13
Sacks,99,78,7,5,2017,4,18
Sacks,99,79,280,5,2017,4,18
Sacks,99,80,563,5,2017,20,31
Sacks,99,81,1281,5,2017,20,31
Sacks,99,82,1596,5,2017,17,24
Sacks,99,83,3039,5,2017,17,24
Sacks,99,84,833,5,2017,2,3
Sacks,99,85,953,5,2017,2,3
Sacks,99,86,230,5,2017,3,2
Sacks,99,87,1312,5,2017,3,2
Sacks,99,88,79,5,2017,4,10
Sacks,99,89,1075,5,2017,13,20
Sacks,99,90,1287,5,2017,13,20
Sacks,99,91,814,5,2017,20,13
Sacks,99,92,965,5,2017,20,13
Sacks,99,93,314,5,2018,22,8
Sacks,99,94,1254,5,2018,22,8
Sacks,99,95,504,5,2018,8,22
Sacks,99,96,705,5,2018,8,22
Sacks,99,97,660,5,2018,17,15
Sacks,99,98,2861,5,2018,17,15
Sacks,99,99,236,5,2018,15,17
Hurries,99,0,1789,4,2017,18,4
Hurries,99,1,230,4,2017,3,2
Hurries,99,2,1312,4,2017,3,2
Hurries,99,3,79,4,2017,4,10
Hurries,99,4,314,4,2018,22,8
Hurries,99,5,748,4,2018,26,29
Hurries,99,6,748,4,2018,26,15
Hurries,99,7,371,3,2017,31,20
Hurries,99,8,814,3,2017,20,31
Hurries,99,9,748,3,2017,26,24
Hurries,99,10,230,3,2017,3,13
Hurries,99,11,1285,3,2018,28,16
Hurries,99,12,278,3,2018,13,26
Hurries,99,13,1287,3,2018,13,26
Hurries,99,14,255,2,2017,18,4
Hurries,99,15,230,2,2017,3,6
Hurries,99,16,965,2,2017,20,31
Hurries,99,17,1068,2,2017,17,24
Hurries,99,18,1583,2,2017,17,24
Hurries,99,19,96,2,2017,24,17
Hurries,99,20,637,2,2017,24,17
Hurries,99,21,2255,2,2017,24,17
Hurries,99,22,7,2,2017,4,10
Hurries,99,23,756,2,2017,20,13
Hurries,99,24,814,2,2017,20,13
Hurries,99,25,282,2,2017,13,3
Hurries,99,26,763,2,2017,13,3
Hurries,99,27,42,2,2017,10,26
Hurries,99,28,1010,2,2018,15,10
Hurries,99,29,3807,2,2018,10,15
Hurries,99,30,434,2,2018,16,11
Hurries,99,31,972,2,2018,16,11
Hurries,99,32,1010,2,2018,15,17
Hurries,99,33,754,2,2018,28,16
Hurries,99,34,928,2,2018,16,28
Hurries,99,35,3662,2,2018,13,22
Hurries,99,36,3725,2,2018,29,26
Hurries,99,37,1285,2,2018,28,13
Hurries,99,38,647,2,2018,13,28
Hurries,99,39,89,2,2018,15,26
Hurries,99,40,224,2,2018,15,26
Hurries,99,41,430,1,2017,18,4
Hurries,99,42,2856,1,2017,18,4
Hurries,99,43,3101,1,2017,18,4
Hurries,99,44,581,1,2017,4,18
Hurries,99,45,789,1,2017,4,18
Hurries,99,46,1312,1,2017,3,6
Hurries,99,47,3083,1,2017,3,6
Hurries,99,48,161,1,2017,6,3
Hurries,99,49,397,1,2017,6,3
Hurries,99,50,1373,1,2017,31,20
Hurries,99,51,201,1,2017,20,31
Hurries,99,52,439,1,2017,20,31
Hurries,99,53,323,1,2017,17,24
Hurries,99,54,621,1,2017,17,24
Hurries,99,55,138,1,2017,24,17
Hurries,99,56,374,1,2017,24,17
Hurries,99,57,1375,1,2017,24,17
Hurries,99,58,102,1,2017,2,3
Hurries,99,59,684,1,2017,2,3
Hurries,99,60,1364,1,2017,2,3
Hurries,99,61,63,1,2017,3,2
Hurries,99,62,405,1,2017,10,4
Hurries,99,63,458,1,2017,4,10
Hurries,99,64,604,1,2017,4,10
Hurries,99,65,645,1,2017,4,10
Hurries,99,66,198,1,2017,13,20
Hurries,99,67,247,1,2017,13,20
Hurries,99,68,282,1,2017,13,20
Hurries,99,69,443,1,2017,13,20
Hurries,99,70,763,1,2017,13,20
Hurries,99,71,965,1,2017,20,13
Hurries,99,72,620,1,2017,26,24
Hurries,99,73,752,1,2017,26,24
Hurries,99,74,138,1,2017,24,26
Hurries,99,75,247,1,2017,13,3
Hurries,99,76,1287,1,2017,13,3
Hurries,99,77,409,1,2017,3,13
Hurries,99,78,1430,1,2017,3,13
Hurries,99,79,1228,1,2017,10,26
Hurries,99,80,137,1,2017,26,10
Hurries,99,81,393,1,2017,26,10
Hurries,99,82,1234,1,2017,26,10
Hurries,99,83,1287,1,2017,13,10
Hurries,99,84,166,1,2017,10,13
Hurries,99,85,1452,1,2017,10,13
Hurries,99,86,172,1,2018,22,8
Hurries,99,87,645,1,2018,22,8
Hurries,99,88,1030,1,2018,22,8
Hurries,99,89,1254,1,2018,22,8
Hurries,99,90,1451,1,2018,22,8
Hurries,99,91,2196,1,2018,22,8
Hurries,99,92,336,1,2018,8,22
Hurries,99,93,89,1,2018,15,10
Hurries,99,94,224,1,2018,15,10
Hurries,99,95,868,1,2018,15,10
Hurries,99,96,1625,1,2018,15,10
Hurries,99,97,882,1,2018,16,11
Hurries,99,98,1774,1,2018,11,16
Hurries,99,99,2847,1,2018,11,16
Blocked Passes,99,0,13,2,2017,2,3
Blocked Passes,99,1,1287,2,2017,13,20
Blocked Passes,99,2,393,2,2017,26,24
Blocked Passes,99,3,299,2,2018,28,13
Blocked Passes,99,4,174,1,2017,4,18
Blocked Passes,99,5,280,1,2017,4,18
Blocked Passes,99,6,1803,1,2017,31,20
Blocked Passes,99,7,201,1,2017,20,31
Blocked Passes,99,8,814,1,2017,20,31
Blocked Passes,99,9,621,1,2017,17,24
Blocked Passes,99,10,63,1,2017,3,2
Blocked Passes,99,11,405,1,2017,10,4
Blocked Passes,99,12,282,1,2017,13,3
Blocked Passes,99,13,601,1,2017,13,3
Blocked Passes,99,14,2304,1,2017,3,13
Blocked Passes,99,15,166,1,2017,10,26
Blocked Passes,99,16,1452,1,2017,10,26
Blocked Passes,99,17,748,1,2017,26,10
Blocked Passes,99,18,1287,1,2017,13,10
Blocked Passes,99,19,1452,1,2017,10,13
Blocked Passes,99,20,314,1,2018,22,8
Blocked Passes,99,21,1030,1,2018,22,8
Blocked Passes,99,22,515,1,2018,8,22
Blocked Passes,99,23,405,1,2018,10,15
Blocked Passes,99,24,1248,1,2018,16,11
Blocked Passes,99,25,1488,1,2018,16,11
Blocked Passes,99,26,2847,1,2018,11,16
Blocked Passes,99,27,1278,1,2018,29,24
Blocked Passes,99,28,1010,1,2018,15,17
Blocked Passes,99,29,972,1,2018,16,28
Blocked Passes,99,30,3019,1,2018,16,28
Blocked Passes,99,31,3662,1,2018,13,22
Blocked Passes,99,32,1106,1,2018,29,26
Blocked Passes,99,33,647,1,2018,13,28
Blocked Passes,99,34,393,1,2018,26,15
Blocked Passes,99,35,748,1,2018,26,13
Field Goals,99,0,1780,5,2017,20,13
Field Goals,99,1,518,4,2017,26,24
Field Goals,99,2,508,4,2017,24,26
Field Goals,99,3,518,4,2018,26,15
Field Goals,99,4,110,3,2017,3,6
Field Goals,99,5,1780,3,2017,20,31
Field Goals,99,6,2815,3,2017,17,24
Field Goals,99,7,502,3,2017,2,3
Field Goals,99,8,1487,3,2017,13,3
Field Goals,99,9,88,3,2018,10,15
Field Goals,99,10,3622,3,2018,11,16
Field Goals,99,11,3628,3,2018,28,16
Field Goals,99,12,1487,3,2018,13,22
Field Goals,99,13,922,3,2018,22,13
Field Goals,99,14,518,3,2018,26,29
Field Goals,99,15,220,3,2018,15,26
